"customer_id","signup_date","customer_segment","region","acquisition_channel"
"C03954",2023-10-22,"New","South","Ads"
"C03955",2024-06-06,"Loyal","West","Ads"
"C03956",2024-09-22,"Loyal","South","Ads"
"C03957",2024-05-22,"New","South","Ads"
"C03958",2024-04-20,"New","West","Ads"
"C03959",2024-03-28,"Returning","West","Ads"
"C03960",2023-11-03,"New","South","Organic"
"C03961",2024-06-16,"New","North","Organic"
"C03962",2023-04-20,"Returning","East","Organic"
"C03963",2023-07-15,"New","South","Organic"
"C03964",2024-04-30,"Loyal","North","Ads"
"C03965",2023-02-16,"Loyal","East","Ads"
"C03966",2023-03-20,"New","East","Organic"
"C03967",2024-06-05,"New","South","Organic"
"C03968",2023-12-01,"New","North","Organic"
"C03969",2024-11-10,"Loyal","West","Organic"
"C03970",2024-06-05,"New","East","Ads"
"C03971",2023-08-12,"New","East","Organic"
"C03972",2024-07-14,"Loyal","North","Referral"
"C03973",2023-01-02,"New","South","Organic"
"C03974",2024-01-31,"New","South","Ads"
"C03975",2024-02-07,"New","North","Organic"
"C03976",2023-10-27,"New","West","Ads"
"C03977",2023-09-29,"Returning","North","Ads"
"C03978",2023-01-26,"Loyal","South","Organic"
"C03979",2024-09-21,"New","South","Organic"
"C03980",2023-07-09,"Loyal","North","Organic"
"C03981",2024-12-25,"Returning","South","Organic"
"C03982",2024-12-04,"New","North","Referral"
"C03983",2023-12-18,"New","East","Ads"
"C03984",2023-08-05,"New","West","Organic"
"C03985",2023-01-08,"New","North","Ads"
"C03986",2024-09-08,"Loyal","East","Ads"
"C03987",2023-01-15,"New","East","Ads"
"C03988",2023-05-26,"Loyal","East","Ads"
"C03989",2023-12-07,"Returning","North","Ads"
"C03990",2023-05-06,"Loyal","South","Organic"
"C03991",2023-01-27,"Returning","West","Ads"
"C03992",2023-02-23,"New","East","Ads"
"C03993",2023-09-15,"Loyal","South","Organic"
"C03994",2024-09-10,"New","East","Ads"
"C03995",2024-03-26,"Returning","West","Organic"
"C03996",2023-12-11,"Returning","South","Organic"
"C03997",2023-04-30,"Returning","North","Organic"
"C03998",2023-03-31,"New","North","Ads"
"C03999",2023-10-30,"New","North","Organic"
"C04000",2023-04-26,"Loyal","South","Ads"
"C04001",2024-03-29,"New","North","Ads"
"C04002",2023-06-03,"New","South","Organic"
"C04003",2023-09-15,"New","South","Ads"
"C04004",2023-10-13,"Loyal","North","Ads"
"C04005",2024-11-01,"New","North","Organic"
"C04006",2023-04-08,"New","East","Organic"
"C04007",2024-10-19,"New","North","Ads"
"C04008",2024-09-19,"New","South","Ads"
"C04009",2024-07-02,"New","North","Referral"
"C04010",2024-11-05,"Returning","North","Organic"
"C04011",2024-11-28,"Returning","North","Organic"
"C04012",2023-11-09,"New","South","Ads"
"C04013",2024-03-13,"New","North","Organic"
"C04014",2024-03-24,"New","South","Ads"
"C04015",2023-09-14,"New","West","Referral"
"C04016",2024-02-16,"New","North","Organic"
"C04017",2023-06-07,"New","West","Ads"
"C04018",2023-05-02,"New","North","Organic"
"C04019",2023-01-08,"Loyal","South","Organic"
"C04020",2023-02-26,"New","West","Organic"
"C04021",2024-07-11,"New","North","Organic"
"C04022",2023-11-18,"New","West","Ads"
"C04023",2023-08-16,"Loyal","South","Organic"
"C04024",2023-11-09,"Returning","East","Organic"
"C04025",2023-05-12,"Returning","North","Ads"
"C04026",2024-11-08,"Loyal","West","Ads"
"C04027",2024-05-19,"Returning","East","Ads"
"C04028",2023-12-01,"New","North","Referral"
"C04029",2023-12-14,"Returning","East","Ads"
"C04030",2023-12-23,"New","North","Referral"
"C04031",2024-01-10,"Returning","South","Ads"
"C04032",2023-09-01,"Returning","West","Referral"
"C04033",2024-04-11,"New","West","Ads"
"C04034",2024-12-21,"New","East","Referral"
"C04035",2024-08-25,"New","North","Referral"
"C04036",2024-06-06,"Returning","East","Organic"
"C04037",2024-09-26,"New","North","Organic"
"C04038",2024-03-09,"New","West","Ads"
"C04039",2024-02-13,"New","West","Ads"
"C04040",2023-04-12,"Returning","West","Ads"
"C04041",2023-03-13,"Loyal","East","Organic"
"C04042",2024-01-03,"Loyal","West","Organic"
"C04043",2024-05-10,"New","North","Organic"
"C04044",2024-02-11,"New","East","Organic"
"C04045",2024-09-19,"Returning","South","Ads"
"C04046",2024-12-23,"Loyal","North","Organic"
"C04047",2023-02-24,"New","West","Ads"
"C04048",2023-12-05,"New","West","Organic"
"C04049",2024-02-09,"New","North","Referral"
"C04050",2024-03-04,"Returning","West","Referral"
"C04051",2024-03-20,"Loyal","West","Referral"
"C04052",2024-10-28,"New","North","Ads"
"C04053",2024-07-04,"Returning","East","Ads"
"C04054",2024-08-11,"New","South","Organic"
"C04055",2024-12-24,"New","East","Ads"
"C04056",2023-06-05,"Returning","North","Ads"
"C04057",2023-10-13,"New","East","Ads"
"C04058",2023-06-17,"Returning","East","Organic"
"C04059",2023-02-06,"Returning","East","Organic"
"C04060",2023-04-24,"Loyal","North","Referral"
"C04061",2023-08-06,"Returning","West","Ads"
"C04062",2024-01-22,"Returning","South","Organic"
"C04063",2024-10-27,"New","South","Organic"
"C04064",2024-12-05,"New","North","Organic"
"C04065",2023-10-10,"New","East","Ads"
"C04066",2024-04-26,"New","South","Organic"
"C04067",2024-04-15,"New","West","Referral"
"C04068",2023-11-22,"New","South","Referral"
"C04069",2023-11-15,"New","South","Ads"
"C04070",2024-05-19,"Returning","West","Organic"
"C04071",2023-10-16,"New","North","Ads"
"C04072",2024-03-11,"New","South","Ads"
"C04073",2023-08-05,"New","West","Organic"
"C04074",2024-02-27,"Returning","North","Organic"
"C04075",2023-03-31,"Returning","South","Ads"
"C04076",2024-10-08,"New","East","Organic"
"C04077",2024-01-13,"New","East","Ads"
"C04078",2023-09-13,"New","West","Organic"
"C04079",2024-04-23,"New","West","Ads"
"C04080",2024-09-09,"Returning","South","Referral"
"C04081",2024-03-31,"Returning","East","Ads"
"C04082",2023-02-22,"New","South","Ads"
"C04083",2024-08-27,"Returning","South","Organic"
"C04084",2023-09-15,"New","South","Organic"
"C04085",2023-04-28,"New","East","Ads"
"C04086",2023-09-23,"New","North","Referral"
"C04087",2024-02-28,"Returning","East","Organic"
"C04088",2023-07-03,"New","West","Ads"
"C04089",2024-10-03,"New","South","Ads"
"C04090",2023-05-16,"Returning","West","Ads"
"C04091",2023-10-23,"New","South","Referral"
"C04092",2024-12-11,"New","West","Ads"
"C04093",2023-12-11,"Loyal","West","Ads"
"C04094",2024-08-29,"New","West","Ads"
"C04095",2023-06-30,"Returning","East","Ads"
"C04096",2024-08-10,"Returning","South","Organic"
"C04097",2024-02-10,"New","South","Ads"
"C04098",2024-04-15,"New","West","Ads"
"C04099",2024-01-19,"New","West","Organic"
"C04100",2023-08-08,"New","South","Ads"
"C04101",2023-03-08,"New","West","Ads"
"C04102",2023-01-07,"Loyal","South","Organic"
"C04103",2023-09-11,"Returning","North","Ads"
"C04104",2023-01-08,"New","South","Ads"
"C04105",2023-12-02,"New","East","Referral"
"C04106",2024-01-31,"New","East","Referral"
"C04107",2024-05-25,"Loyal","East","Organic"
"C04108",2023-03-12,"Returning","South","Ads"
"C04109",2024-04-08,"Loyal","West","Ads"
"C04110",2023-10-02,"Returning","East","Organic"
"C04111",2023-04-30,"New","West","Ads"
"C04112",2024-08-14,"Returning","South","Referral"
"C04113",2024-10-07,"Returning","North","Ads"
"C04114",2024-11-23,"Loyal","North","Organic"
"C04115",2023-02-26,"New","North","Ads"
"C04116",2024-11-23,"Loyal","South","Ads"
"C04117",2023-06-12,"Returning","East","Organic"
"C04118",2023-09-01,"Loyal","North","Ads"
"C04119",2023-06-29,"New","North","Ads"
"C04120",2024-08-24,"New","North","Organic"
"C04121",2024-12-26,"Loyal","North","Organic"
"C04122",2023-03-22,"New","South","Organic"
"C04123",2023-05-17,"New","East","Referral"
"C04124",2023-11-04,"New","South","Ads"
"C04125",2023-01-13,"New","South","Ads"
"C04126",2023-07-03,"New","West","Ads"
"C04127",2024-09-05,"New","West","Organic"
"C04128",2024-10-31,"New","North","Organic"
"C04129",2024-02-19,"New","West","Organic"
"C04130",2023-08-17,"Returning","East","Organic"
"C04131",2024-08-01,"Loyal","North","Organic"
"C04132",2023-11-26,"New","East","Ads"
"C04133",2024-10-04,"New","North","Referral"
"C04134",2024-12-16,"New","East","Ads"
"C04135",2023-06-27,"New","South","Organic"
"C04136",2023-07-29,"Loyal","South","Ads"
"C04137",2023-11-09,"New","East","Referral"
"C04138",2024-01-01,"New","South","Ads"
"C04139",2024-04-09,"New","South","Referral"
"C04140",2024-11-14,"Loyal","South","Ads"
"C04141",2023-08-14,"Returning","North","Ads"
"C04142",2023-12-21,"Returning","East","Organic"
"C04143",2023-04-01,"Returning","West","Organic"
"C04144",2024-11-22,"New","East","Referral"
"C04145",2024-09-17,"New","South","Organic"
"C04146",2024-10-08,"New","North","Ads"
"C04147",2023-01-16,"New","North","Referral"
"C04148",2024-06-28,"Returning","South","Ads"
"C04149",2023-06-19,"New","South","Ads"
"C04150",2024-08-08,"New","East","Referral"
"C04151",2024-04-03,"New","West","Ads"
"C04152",2024-01-30,"New","South","Ads"
"C04153",2023-06-18,"Loyal","East","Organic"
"C04154",2023-02-10,"Returning","South","Ads"
"C04155",2024-06-23,"New","North","Ads"
"C04156",2024-06-20,"New","East","Ads"
"C04157",2023-03-08,"Returning","North","Organic"
"C04158",2024-05-21,"New","West","Ads"
"C04159",2024-04-05,"Returning","West","Ads"
"C04160",2024-07-26,"New","West","Ads"
"C04161",2024-09-01,"New","West","Organic"
"C04162",2024-04-22,"Returning","North","Ads"
"C04163",2024-04-05,"New","South","Referral"
"C04164",2023-10-05,"Returning","South","Ads"
"C04165",2023-04-17,"New","South","Referral"
"C04166",2023-02-08,"Returning","South","Organic"
"C04167",2023-02-18,"New","South","Ads"
"C04168",2023-05-14,"Returning","South","Ads"
"C04169",2024-05-29,"Returning","South","Ads"
"C04170",2024-01-20,"New","East","Ads"
"C04171",2023-08-18,"New","North","Organic"
"C04172",2023-08-16,"New","North","Organic"
"C04173",2024-08-14,"New","West","Organic"
"C04174",2023-11-10,"Returning","North","Organic"
"C04175",2024-09-27,"New","South","Organic"
"C04176",2023-08-08,"Loyal","South","Ads"
"C04177",2024-12-14,"New","South","Ads"
"C04178",2023-10-22,"New","West","Ads"
"C04179",2023-10-28,"New","West","Organic"
"C04180",2023-04-01,"New","North","Organic"
"C04181",2023-05-10,"New","East","Organic"
"C04182",2024-07-24,"New","West","Organic"
"C04183",2023-09-18,"Loyal","North","Organic"
"C04184",2023-07-06,"Returning","North","Ads"
"C04185",2024-01-03,"Loyal","East","Organic"
"C04186",2023-04-09,"Returning","South","Ads"
"C04187",2023-07-21,"Loyal","East","Referral"
"C04188",2024-01-14,"Loyal","North","Organic"
"C04189",2023-03-23,"New","West","Organic"
"C04190",2023-06-28,"New","East","Ads"
"C04191",2023-09-06,"Loyal","East","Referral"
"C04192",2023-04-15,"New","North","Ads"
"C04193",2024-02-08,"New","West","Referral"
"C04194",2023-07-24,"New","North","Ads"
"C04195",2023-08-04,"New","North","Referral"
"C04196",2023-02-22,"New","West","Ads"
"C04197",2023-03-07,"New","West","Organic"
"C04198",2023-07-28,"New","North","Organic"
"C04199",2024-02-19,"New","South","Organic"
"C04200",2023-01-16,"Returning","North","Referral"
"C04201",2024-03-07,"New","South","Organic"
"C04202",2024-11-30,"New","East","Organic"
"C04203",2023-06-08,"New","West","Referral"
"C04204",2023-05-19,"Loyal","South","Ads"
"C04205",2023-09-23,"New","North","Organic"
"C04206",2023-05-02,"Returning","East","Ads"
"C04207",2023-10-25,"Loyal","East","Organic"
"C04208",2023-06-03,"New","East","Organic"
"C04209",2023-08-30,"New","North","Referral"
"C04210",2023-06-24,"Returning","East","Ads"
"C04211",2024-06-24,"New","South","Referral"
"C04212",2023-08-21,"Returning","East","Ads"
"C04213",2023-01-18,"Returning","South","Organic"
"C04214",2024-05-18,"New","North","Organic"
"C04215",2023-01-23,"New","South","Organic"
"C04216",2023-08-19,"Returning","North","Ads"
"C04217",2024-04-16,"New","West","Referral"
"C04218",2023-05-27,"Loyal","North","Ads"
"C04219",2024-06-01,"New","East","Ads"
"C04220",2023-01-15,"Returning","West","Ads"
"C04221",2024-10-14,"Loyal","North","Referral"
"C04222",2023-11-16,"Returning","East","Ads"
"C04223",2023-08-05,"Returning","North","Organic"
"C04224",2023-03-02,"New","East","Organic"
"C04225",2023-01-24,"New","South","Ads"
"C04226",2023-07-26,"New","East","Ads"
"C04227",2024-03-14,"Loyal","North","Organic"
"C04228",2024-06-06,"New","South","Ads"
"C04229",2023-07-11,"Returning","North","Organic"
"C04230",2024-09-12,"Returning","North","Ads"
"C04231",2024-10-30,"New","North","Ads"
"C04232",2023-09-22,"New","North","Referral"
"C04233",2023-06-04,"New","West","Ads"
"C04234",2023-12-26,"New","West","Ads"
"C04235",2023-05-04,"Returning","South","Ads"
"C04236",2023-09-04,"New","West","Organic"
"C04237",2024-10-27,"Returning","North","Organic"
"C04238",2023-07-22,"New","North","Ads"
"C04239",2024-08-16,"Returning","West","Organic"
"C04240",2024-04-18,"New","East","Organic"
"C04241",2024-10-29,"New","North","Referral"
"C04242",2023-06-10,"New","South","Referral"
"C04243",2024-06-03,"Returning","East","Organic"
"C04244",2024-02-05,"New","North","Ads"
"C04245",2023-11-19,"New","West","Organic"
"C04246",2023-11-04,"Loyal","East","Organic"
"C04247",2024-08-11,"New","South","Ads"
"C04248",2024-07-13,"Loyal","East","Ads"
"C04249",2023-11-05,"New","East","Ads"
"C04250",2023-04-03,"New","North","Ads"
"C04251",2023-08-08,"New","East","Ads"
"C04252",2024-12-07,"New","East","Organic"
"C04253",2023-09-16,"New","East","Organic"
"C04254",2023-08-27,"New","West","Organic"
"C04255",2023-09-22,"New","North","Ads"
"C04256",2024-12-21,"New","North","Ads"
"C04257",2023-10-07,"New","South","Referral"
"C04258",2023-07-16,"Loyal","South","Referral"
"C04259",2024-06-06,"Returning","North","Ads"
"C04260",2023-11-30,"Returning","South","Organic"
"C04261",2024-04-12,"Loyal","East","Ads"
"C04262",2024-09-14,"Returning","North","Organic"
"C04263",2024-11-15,"Loyal","South","Organic"
"C04264",2024-08-19,"Returning","West","Ads"
"C04265",2023-12-28,"Loyal","South","Ads"
"C04266",2024-02-03,"New","West","Organic"
"C04267",2023-01-26,"New","West","Organic"
"C04268",2024-05-21,"Returning","South","Ads"
"C04269",2024-09-19,"New","South","Organic"
"C04270",2024-04-21,"New","South","Ads"
"C04271",2024-07-07,"New","North","Ads"
"C04272",2023-03-02,"New","East","Ads"
"C04273",2024-10-31,"Returning","West","Referral"
"C04274",2024-05-14,"Loyal","South","Referral"
"C04275",2023-04-28,"New","North","Organic"
"C04276",2024-05-05,"New","West","Ads"
"C04277",2023-08-31,"Returning","West","Ads"
"C04278",2023-03-30,"New","East","Organic"
"C04279",2023-08-23,"New","North","Ads"
"C04280",2024-12-11,"New","South","Ads"
"C04281",2024-11-01,"New","West","Organic"
"C04282",2023-08-19,"Returning","North","Organic"
"C04283",2023-01-23,"Loyal","West","Organic"
"C04284",2024-07-02,"New","North","Referral"
"C04285",2023-05-17,"Loyal","West","Ads"
"C04286",2024-12-15,"New","West","Organic"
"C04287",2024-08-11,"Loyal","East","Organic"
"C04288",2024-12-09,"Returning","East","Organic"
"C04289",2024-11-14,"New","East","Organic"
"C04290",2024-12-16,"New","North","Organic"
"C04291",2023-08-04,"Returning","North","Organic"
"C04292",2024-05-10,"Returning","South","Ads"
"C04293",2023-12-24,"New","East","Organic"
"C04294",2024-10-15,"New","South","Ads"
"C04295",2023-07-28,"Returning","South","Organic"
"C04296",2024-05-17,"Returning","North","Ads"
"C04297",2024-03-11,"New","West","Ads"
"C04298",2023-01-05,"Returning","East","Organic"
"C04299",2024-03-12,"New","East","Referral"
"C04300",2024-08-27,"New","South","Ads"
"C04301",2024-06-30,"New","East","Referral"
"C04302",2024-11-30,"Loyal","North","Organic"
"C04303",2024-10-14,"New","South","Organic"
"C04304",2023-03-21,"New","South","Referral"
"C04305",2024-04-23,"New","East","Organic"
"C04306",2024-08-26,"Returning","West","Ads"
"C04307",2024-05-08,"New","South","Organic"
"C04308",2023-11-01,"New","South","Ads"
"C04309",2024-07-08,"Returning","West","Ads"
"C04310",2024-12-01,"New","North","Ads"
"C04311",2024-04-12,"Returning","South","Organic"
"C04312",2023-03-20,"New","North","Ads"
"C04313",2023-02-15,"Loyal","North","Organic"
"C04314",2023-07-25,"Returning","South","Ads"
"C04315",2024-08-23,"Returning","North","Organic"
"C04316",2024-07-02,"New","West","Referral"
"C04317",2023-08-02,"New","North","Ads"
"C04318",2024-08-22,"New","North","Organic"
"C04319",2023-12-19,"Returning","South","Organic"
"C04320",2023-07-29,"Returning","East","Organic"
"C04321",2024-10-24,"Returning","East","Organic"
"C04322",2023-08-31,"New","South","Ads"
"C04323",2024-03-03,"Returning","East","Ads"
"C04324",2023-10-18,"Returning","East","Organic"
"C04325",2024-07-23,"Returning","East","Organic"
"C04326",2024-06-28,"New","East","Ads"
"C04327",2023-04-16,"Returning","South","Organic"
"C04328",2023-09-25,"Loyal","East","Ads"
"C04329",2024-04-07,"Returning","West","Ads"
"C04330",2023-12-07,"New","West","Organic"
"C04331",2024-12-26,"Returning","South","Ads"
"C04332",2023-12-23,"Returning","North","Organic"
"C04333",2024-11-03,"New","North","Ads"
"C04334",2023-07-03,"Loyal","West","Ads"
"C04335",2024-02-15,"New","West","Ads"
"C04336",2024-11-10,"New","South","Ads"
"C04337",2024-09-09,"Returning","South","Ads"
"C04338",2023-02-08,"Returning","East","Ads"
"C04339",2023-05-29,"Returning","East","Ads"
"C04340",2024-10-11,"Returning","East","Ads"
"C04341",2023-11-30,"New","North","Referral"
"C04342",2023-12-07,"New","North","Ads"
"C04343",2023-02-18,"New","West","Ads"
"C04344",2024-10-02,"Loyal","South","Ads"
"C04345",2023-03-15,"New","South","Organic"
"C04346",2024-10-27,"New","South","Ads"
"C04347",2024-11-26,"Returning","South","Ads"
"C04348",2023-03-21,"New","East","Referral"
"C04349",2024-05-07,"New","South","Referral"
"C04350",2023-01-13,"New","South","Ads"
"C04351",2023-11-29,"New","West","Ads"
"C04352",2024-05-13,"Returning","North","Ads"
"C04353",2024-05-04,"New","East","Ads"
"C04354",2024-05-27,"New","South","Ads"
"C04355",2024-12-27,"Returning","South","Organic"
"C04356",2023-09-13,"Returning","East","Ads"
"C04357",2024-06-12,"Returning","South","Ads"
"C04358",2024-12-30,"Returning","North","Organic"
"C04359",2024-04-21,"Returning","South","Ads"
"C04360",2024-06-03,"New","South","Referral"
"C04361",2023-06-25,"Loyal","South","Ads"
"C04362",2023-09-12,"New","North","Referral"
"C04363",2024-06-30,"New","North","Ads"
"C04364",2023-11-04,"New","East","Ads"
"C04365",2024-10-03,"New","North","Ads"
"C04366",2023-11-07,"Returning","East","Organic"
"C04367",2023-03-29,"New","East","Ads"
"C04368",2024-01-09,"New","South","Organic"
"C04369",2023-12-28,"New","East","Organic"
"C04370",2023-03-22,"Loyal","South","Referral"
"C04371",2023-08-30,"Loyal","North","Ads"
"C04372",2024-06-17,"Loyal","West","Organic"
"C04373",2023-12-02,"New","East","Organic"
"C04374",2024-06-07,"Loyal","East","Ads"
"C04375",2023-04-17,"New","South","Organic"
"C04376",2024-05-12,"Loyal","West","Ads"
"C04377",2024-05-04,"New","South","Ads"
"C04378",2023-08-23,"New","East","Organic"
"C04379",2023-11-22,"Returning","West","Organic"
"C04380",2024-11-23,"New","South","Organic"
"C04381",2023-10-16,"New","West","Organic"
"C04382",2023-05-24,"New","North","Ads"
"C04383",2023-09-11,"Loyal","North","Ads"
"C04384",2024-10-21,"New","North","Organic"
"C04385",2024-05-25,"New","North","Organic"
"C04386",2024-12-13,"New","North","Organic"
"C04387",2024-06-08,"Loyal","West","Ads"
"C04388",2023-12-04,"New","South","Ads"
"C04389",2023-09-28,"Loyal","South","Ads"
"C04390",2023-10-22,"New","North","Organic"
"C04391",2024-03-08,"Returning","West","Organic"
"C04392",2023-07-10,"Returning","West","Organic"
"C04393",2023-02-27,"New","West","Ads"
"C04394",2023-05-10,"Returning","West","Ads"
"C04395",2024-10-26,"Returning","West","Referral"
"C04396",2024-10-26,"Loyal","South","Referral"
"C04397",2023-02-02,"Loyal","East","Ads"
"C04398",2024-05-25,"New","North","Ads"
"C04399",2023-05-08,"Returning","South","Organic"
"C04400",2024-08-06,"Loyal","West","Organic"
"C04401",2023-08-12,"New","East","Ads"
"C04402",2023-06-10,"Loyal","West","Ads"
"C04403",2024-03-03,"New","North","Organic"
"C04404",2024-07-13,"Returning","South","Ads"
"C04405",2023-10-22,"New","East","Ads"
"C04406",2024-10-07,"New","East","Organic"
"C04407",2023-05-27,"Returning","East","Ads"
"C04408",2024-01-20,"Returning","East","Organic"
"C04409",2023-09-18,"New","West","Referral"
"C04410",2024-08-03,"New","East","Ads"
"C04411",2023-08-25,"New","East","Organic"
"C04412",2023-06-22,"Loyal","West","Ads"
"C04413",2024-06-25,"New","South","Organic"
"C04414",2024-05-25,"Loyal","North","Organic"
"C04415",2023-03-30,"New","West","Organic"
"C04416",2024-09-26,"New","North","Ads"
"C04417",2024-05-03,"New","South","Organic"
"C04418",2024-08-23,"Returning","North","Ads"
"C04419",2023-06-08,"Returning","North","Organic"
"C04420",2024-04-18,"New","North","Ads"
"C04421",2023-02-27,"Returning","North","Ads"
"C04422",2024-09-28,"New","South","Ads"
"C04423",2023-06-17,"Loyal","North","Organic"
"C04424",2023-04-14,"New","North","Ads"
"C04425",2023-09-27,"Returning","North","Ads"
"C04426",2023-05-31,"Loyal","North","Ads"
"C04427",2023-02-10,"Loyal","East","Ads"
"C04428",2023-06-09,"New","West","Ads"
"C04429",2023-12-20,"New","North","Organic"
"C04430",2024-08-14,"New","South","Referral"
"C04431",2023-01-17,"New","South","Ads"
"C04432",2023-06-30,"Returning","North","Organic"
"C04433",2023-06-24,"New","South","Organic"
"C04434",2024-07-30,"New","East","Ads"
"C04435",2024-04-14,"New","East","Organic"
"C04436",2023-04-14,"New","South","Referral"
"C04437",2023-11-15,"New","North","Ads"
"C04438",2024-03-14,"New","South","Ads"
"C04439",2024-01-30,"New","West","Organic"
"C04440",2023-09-07,"Returning","South","Ads"
"C04441",2023-01-05,"New","South","Organic"
"C04442",2023-11-16,"New","East","Ads"
"C04443",2024-11-01,"Loyal","North","Organic"
"C04444",2023-12-18,"Loyal","North","Ads"
"C04445",2023-10-25,"New","West","Organic"
"C04446",2024-12-12,"Returning","East","Ads"
"C04447",2023-10-20,"Loyal","West","Organic"
"C04448",2024-02-13,"Loyal","South","Ads"
"C04449",2024-11-10,"Returning","West","Ads"
"C04450",2024-08-22,"New","North","Ads"
"C04451",2024-10-19,"Loyal","East","Referral"
"C04452",2023-12-07,"New","West","Organic"
"C04453",2023-09-25,"New","South","Organic"
"C04454",2024-12-21,"New","East","Referral"
"C04455",2023-01-04,"New","North","Ads"
"C04456",2023-09-20,"Returning","East","Organic"
"C04457",2024-11-18,"Loyal","North","Ads"
"C04458",2023-11-24,"Loyal","North","Organic"
"C04459",2023-12-05,"Returning","East","Ads"
"C04460",2023-02-06,"Loyal","West","Referral"
"C04461",2024-03-28,"New","West","Ads"
"C04462",2023-09-08,"New","East","Organic"
"C04463",2023-05-12,"New","West","Referral"
"C04464",2023-05-18,"New","North","Ads"
"C04465",2023-06-22,"Returning","South","Ads"
"C04466",2023-05-31,"Loyal","South","Organic"
"C04467",2023-09-01,"Returning","West","Ads"
"C04468",2024-01-30,"New","East","Ads"
"C04469",2023-04-27,"New","South","Ads"
"C04470",2023-12-05,"New","North","Ads"
"C04471",2024-04-05,"New","West","Organic"
"C04472",2023-07-08,"New","South","Ads"
"C04473",2024-09-04,"Loyal","North","Ads"
"C04474",2024-07-12,"New","East","Ads"
"C04475",2024-08-01,"New","East","Ads"
"C04476",2024-05-31,"New","West","Ads"
"C04477",2023-12-12,"Returning","South","Ads"
"C04478",2024-03-28,"New","West","Organic"
"C04479",2023-11-21,"Loyal","West","Ads"
"C04480",2024-09-26,"Returning","North","Organic"
"C04481",2024-09-18,"New","North","Referral"
"C04482",2023-02-17,"New","South","Ads"
"C04483",2023-11-30,"New","South","Referral"
"C04484",2024-07-17,"New","North","Ads"
"C04485",2023-02-15,"New","East","Organic"
"C04486",2023-11-25,"Loyal","South","Organic"
"C04487",2023-05-01,"New","East","Referral"
"C04488",2023-08-24,"New","East","Organic"
"C04489",2024-08-12,"Returning","East","Ads"
"C04490",2023-09-23,"Returning","South","Organic"
"C04491",2024-10-10,"Returning","South","Ads"
"C04492",2023-10-24,"New","East","Organic"
"C04493",2024-06-01,"Loyal","East","Ads"
"C04494",2023-07-22,"New","West","Ads"
"C04495",2023-11-14,"New","South","Organic"
"C04496",2023-04-15,"New","East","Organic"
"C04497",2024-12-24,"Returning","East","Referral"
"C04498",2024-07-16,"Returning","East","Ads"
"C04499",2024-06-14,"New","South","Organic"
"C04500",2024-03-07,"New","South","Referral"
"C04501",2023-03-16,"New","North","Ads"
"C04502",2023-05-18,"New","South","Organic"
"C04503",2023-04-12,"Returning","West","Organic"
"C04504",2023-01-06,"Returning","South","Referral"
"C04505",2023-11-04,"New","East","Organic"
"C04506",2024-10-07,"New","South","Ads"
"C04507",2023-09-12,"Returning","North","Referral"
"C04508",2024-01-29,"Returning","East","Referral"
"C04509",2023-07-19,"New","South","Organic"
"C04510",2023-12-01,"New","West","Ads"
"C04511",2023-03-08,"New","South","Referral"
"C04512",2023-06-26,"New","North","Ads"
"C04513",2024-01-07,"New","West","Ads"
"C04514",2024-07-08,"New","South","Ads"
"C04515",2024-10-17,"Returning","East","Ads"
"C04516",2024-05-10,"New","South","Ads"
"C04517",2024-03-09,"New","East","Organic"
"C04518",2023-02-23,"New","South","Organic"
"C04519",2024-07-08,"New","West","Organic"
"C04520",2023-07-05,"New","North","Ads"
"C04521",2024-07-28,"New","North","Organic"
"C04522",2023-06-10,"New","West","Organic"
"C04523",2024-09-19,"Loyal","West","Referral"
"C04524",2024-04-16,"New","West","Ads"
"C04525",2024-02-20,"New","East","Ads"
"C04526",2023-09-09,"New","East","Referral"
"C04527",2023-03-10,"New","East","Ads"
"C04528",2024-05-21,"Returning","South","Ads"
"C04529",2024-12-31,"New","West","Ads"
"C04530",2024-02-02,"Loyal","North","Organic"
"C04531",2023-05-22,"Returning","North","Referral"
"C04532",2023-05-30,"New","North","Referral"
"C04533",2024-12-06,"Returning","West","Organic"
"C04534",2024-06-24,"Loyal","East","Organic"
"C04535",2023-04-05,"New","East","Ads"
"C04536",2024-04-17,"New","South","Organic"
"C04537",2023-12-07,"New","West","Referral"
"C04538",2024-05-26,"New","South","Organic"
"C04539",2023-06-10,"New","East","Ads"
"C04540",2024-01-14,"New","East","Ads"
"C04541",2023-03-20,"New","South","Referral"
"C04542",2024-04-03,"New","North","Organic"
"C04543",2023-06-15,"New","North","Referral"
"C04544",2024-05-26,"New","South","Ads"
"C04545",2023-01-11,"New","North","Ads"
"C04546",2024-11-13,"Loyal","East","Referral"
"C04547",2023-01-04,"New","North","Referral"
"C04548",2024-12-14,"New","North","Organic"
"C04549",2023-06-20,"New","East","Ads"
"C04550",2024-02-19,"Loyal","West","Ads"
"C04551",2023-06-06,"Returning","East","Ads"
"C04552",2023-04-09,"New","North","Ads"
"C04553",2023-11-20,"Returning","East","Ads"
"C04554",2024-06-08,"Returning","East","Organic"
"C04555",2023-06-13,"Returning","South","Organic"
"C04556",2024-11-20,"Loyal","West","Ads"
"C04557",2023-03-17,"Returning","South","Ads"
"C04558",2023-09-28,"New","South","Referral"
"C04559",2024-01-04,"New","South","Organic"
"C04560",2023-12-07,"Returning","West","Referral"
